IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
47.236.119.253,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",371,16.56
47.236.125.62,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",432,16.50
8.219.242.208,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",344,16.43
8.219.153.44,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",455,16.40
47.236.15.73,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",353,16.31
8.219.210.226,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",389,16.07
154.197.121.47,8443,TRUE,SEA,US,North America,Seattle,328608,Africa-on-Cloud-AS,618,15.90
167.71.194.185,8443,TRUE,SIN,SG,Asia Pacific,Singapore,14061,DIGITALOCEAN-ASN,339,15.83
168.138.161.149,35642,TRUE,SIN,SG,Asia Pacific,Singapore,31898,ORACLE-BMC-31898,295,15.81
47.128.164.52,9999,TRUE,SIN,SG,Asia Pacific,Singapore,16509,AMAZON-02,261,15.81
154.197.121.99,8443,TRUE,LAX,US,North America,Los Angeles,328608,Africa-on-Cloud-AS,683,15.73
8.222.212.219,8443,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",413,15.37
