IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
1.221.231.226,50031,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,351,3.95
59.30.247.92,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,326,3.95
125.132.109.199,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,392,3.95
14.37.62.94,39972,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,318,3.95
183.108.176.121,50030,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,357,3.94
220.94.169.188,50029,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,305,3.93
221.160.61.240,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,313,3.93
183.97.30.245,50032,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,343,3.92
222.119.82.7,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,293,3.90
211.219.120.238,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,290,3.90
118.131.115.3,39887,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,310,3.90
125.135.9.44,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,312,3.89
158.247.250.103,55555,TRUE,ICN,KR,Asia Pacific,Seoul,20473,AS-CHOOPA,312,3.89
14.50.26.121,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,322,3.88
121.177.57.211,50034,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,299,3.88
61.79.203.73,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,311,3.88
1.254.224.5,50030,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,326,3.86
61.77.34.212,39864,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,318,3.86
61.80.181.51,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,296,3.85
222.108.125.18,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,309,3.85
115.41.152.246,50031,TRUE,ICN,KR,Asia Pacific,Seoul,18313,LG HelloVision Corp.,308,3.85
121.173.113.144,50034,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,306,3.85
1.215.142.122,50033,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,346,3.84
119.207.53.233,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,369,3.84
220.80.74.129,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,351,3.84
218.146.90.60,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,343,3.83
220.70.163.31,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,324,3.82
220.77.80.39,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,280,3.80
61.75.133.44,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,336,3.80
61.35.159.221,50035,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,326,3.79
220.80.5.87,50026,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,324,3.78
1.222.108.75,50024,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,339,3.77
218.145.5.9,50030,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,333,3.77
210.183.46.187,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,289,3.76
175.207.255.123,50028,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,357,3.76
118.43.82.92,50030,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,316,3.76
59.17.46.67,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,297,3.75
175.194.208.17,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,304,3.75
112.152.52.240,50035,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,314,3.75
121.189.199.70,50036,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,334,3.74
61.37.101.30,50036,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,297,3.74
112.220.156.234,45011,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,394,3.73
115.22.153.73,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,284,3.73
124.55.33.121,39901,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,372,3.73
125.134.61.36,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,312,3.72
211.219.39.253,50022,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,303,3.70
125.143.238.3,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,429,3.70
112.166.90.4,50032,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,340,3.70
1.237.224.43,39929,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,332,3.69
14.53.41.163,50036,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,317,3.69
58.72.79.18,50024,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,322,3.67
210.205.185.215,39994,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,307,3.66
59.3.158.71,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,346,3.66
61.101.87.93,50030,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,307,3.63
14.34.17.85,39849,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,317,3.62
14.52.189.173,50032,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,313,3.61
121.153.177.37,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,309,3.61
59.19.195.168,39989,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,332,3.60
121.154.0.42,50034,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,328,3.60
211.248.30.42,39971,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,319,3.59
218.147.177.196,39946,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,282,3.58
112.219.148.204,50036,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,364,3.58
220.92.248.152,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,336,3.58
14.55.36.151,50036,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,289,3.57
175.203.204.222,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,398,3.56
61.77.34.212,39982,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,327,3.56
222.103.115.75,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,313,3.55
222.108.252.112,50036,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,299,3.55
121.172.119.75,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,297,3.55
220.78.253.128,50037,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,345,3.54
121.167.72.235,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,303,3.53
59.28.223.230,50029,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,290,3.52
58.230.12.228,39913,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,309,3.52
61.78.249.143,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,333,3.51
115.20.196.36,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,317,3.50
121.131.91.22,39989,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,363,3.50
61.36.204.107,50031,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,342,3.48
175.205.227.20,39875,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,288,3.47
121.154.95.24,39876,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,318,3.46
121.184.136.172,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,309,3.46
119.199.47.73,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,377,3.42
49.246.56.253,50027,TRUE,ICN,KR,Asia Pacific,Seoul,10054,CMB Kwangju Broadcasting,320,3.42
211.228.137.211,50036,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,284,3.38
211.199.37.250,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,321,3.37
1.248.163.32,50024,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,335,3.34
58.230.12.228,39967,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,332,3.34
180.65.202.230,50034,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,317,3.33
118.217.228.238,39866,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,365,3.31
118.47.63.96,50034,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,331,3.29
220.125.247.66,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,315,3.28
183.99.172.142,50034,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,360,3.25
211.105.209.181,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,309,3.25
121.171.248.45,39944,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,354,3.23
218.154.203.189,39976,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,292,3.22
203.229.92.209,50033,TRUE,ICN,KR,Asia Pacific,Seoul,38095,SK Broadband Co Ltd,294,3.20
61.75.133.44,50032,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,327,3.19
115.94.44.211,50035,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,364,3.18
58.230.12.228,39979,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,373,3.16
61.74.89.221,39948,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,306,3.09
61.41.133.195,50035,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,344,3.08
115.90.84.220,50030,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,312,3.08
218.147.177.196,39976,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,306,3.06
183.109.139.113,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,323,3.04
14.32.121.27,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,292,3.02
210.100.224.92,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,282,3.02
118.222.219.124,39948,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,348,3.01
119.56.193.132,50027,TRUE,ICN,KR,Asia Pacific,Seoul,9981,Saero Network Service LTD,400,3.01
45.112.161.235,39965,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,348,2.98
118.42.167.128,50031,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,314,2.97
59.31.117.233,39889,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,322,2.96
59.27.128.175,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,307,2.94
211.229.35.111,39863,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,300,2.91
58.230.12.228,39870,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,321,2.83
220.126.254.52,50035,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,316,2.80
121.132.235.18,50034,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,361,2.75
1.221.32.157,50035,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,358,2.75
61.73.62.15,39868,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,324,2.69
61.73.230.50,39886,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,325,2.48
220.73.70.34,39850,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,325,2.36
14.37.166.86,50025,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,361,2.34
118.39.57.71,50030,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,373,2.28
121.172.33.250,50036,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,320,2.26
183.98.182.70,39869,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,298,2.21
211.108.205.49,39992,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,321,2.15
180.68.62.68,39901,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,377,2.13
116.123.36.136,50026,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,308,2.12
220.119.243.243,50030,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,305,2.12
183.99.252.103,39949,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,406,2.10
175.212.237.31,39964,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,301,2.08
210.103.11.179,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,280,1.99
14.42.68.222,50032,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,313,1.96
222.113.157.221,39985,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,329,1.92
141.164.56.255,40007,TRUE,ICN,KR,Asia Pacific,Seoul,20473,AS-CHOOPA,350,1.84
49.164.175.219,39852,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,308,1.82
175.211.129.76,39945,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,346,1.79
218.209.141.34,39883,TRUE,ICN,KR,Asia Pacific,Seoul,23563,SK Broadband Co Ltd,328,1.73
111.171.120.24,50042,TRUE,ICN,KR,Asia Pacific,Seoul,38109,SK Broadband Co Ltd,346,1.72
111.65.176.140,39921,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,380,1.71
116.40.251.4,45031,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,314,1.69
211.187.96.118,39846,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,347,1.68
218.52.232.140,50035,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,347,1.68
111.65.134.89,50031,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,375,1.68
115.161.190.42,39843,TRUE,ICN,KR,Asia Pacific,Seoul,38103,SK Broadband Co Ltd,377,1.62
39.123.204.7,50032,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,310,1.62
61.77.34.212,39945,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,302,1.61
114.202.206.2,50033,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,335,1.57
111.65.157.58,50026,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,372,1.56
111.65.176.140,39870,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,355,1.52
218.52.232.140,50025,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,335,1.47
58.236.161.47,50031,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,317,1.47
14.54.148.237,39941,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,329,1.45
59.11.89.252,39867,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,315,1.39
59.11.89.252,39942,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,332,1.38
111.65.159.250,50027,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,353,1.34
210.216.105.141,50027,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,390,1.34
175.121.2.213,39945,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,323,1.33
211.108.205.49,39868,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,313,1.25
121.148.0.18,39889,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,327,1.25
114.201.71.176,39880,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,302,1.23
121.66.75.13,39996,TRUE,ICN,KR,Asia Pacific,Seoul,3786,LG DACOM Corporation,329,1.22
59.11.89.252,39846,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,327,1.21
121.153.248.205,39898,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,319,1.18
211.245.199.224,50024,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,452,1.18
121.128.188.82,39966,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,301,1.18
211.184.243.125,39990,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,319,1.16
222.119.247.187,39939,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,380,1.16
218.147.177.196,39954,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,319,1.15
203.236.109.80,39909,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,344,1.14
220.149.158.61,50027,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,403,1.14
59.11.89.252,39861,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,343,1.11
116.40.251.4,45029,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,295,1.11
103.86.44.125,65432,TRUE,ICN,KR,Asia Pacific,Seoul,138195,MOACK.Co.LTD,210,1.05
59.11.89.252,39989,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,323,1.05
58.123.69.114,39850,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,305,1.02
180.224.71.123,39912,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,304,0.94
116.40.251.4,45033,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,303,0.91
116.42.241.193,50025,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,340,0.85
193.122.115.74,52314,TRUE,ICN,KR,Asia Pacific,Seoul,31898,ORACLE-BMC-31898,176,0.84
222.118.221.34,45062,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,313,0.83
175.117.97.25,39992,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,337,0.78
222.114.14.116,50024,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,340,0.72
112.72.240.72,50024,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,320,0.70
123.213.202.203,50035,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,331,0.70
123.111.77.9,39921,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,320,0.69
123.111.77.9,39902,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,332,0.67
146.56.174.193,58567,TRUE,ICN,KR,Asia Pacific,Seoul,31898,ORACLE-BMC-31898,229,0.61
175.212.237.31,39963,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,299,0.61
218.149.108.202,50032,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,378,0.56
218.50.39.167,39925,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,336,0.52
121.149.9.51,39899,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,474,0.52
121.149.9.51,39954,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,430,0.49
122.252.196.94,50034,TRUE,ICN,KR,Asia Pacific,Seoul,38133,CMB,796,0.47
112.72.162.61,39863,TRUE,ICN,KR,Asia Pacific,Seoul,9319,HCN CHUNGBUK CABLE TV SYSTEMS,275,0.37
120.136.101.49,50025,TRUE,ICN,KR,Asia Pacific,Seoul,9698,LG HelloVision Corp.,372,0.30
119.75.153.207,39916,TRUE,ICN,KR,Asia Pacific,Seoul,18318,LG HelloVision Corp.,376,0.30
116.40.251.4,45030,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,307,0.21
211.199.66.141,45026,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,308,0.16
59.5.191.37,39844,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,406,0.10
203.175.47.46,39921,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,391,0.10
121.149.55.161,39962,TRUE,ICN,KR,Asia Pacific,Seoul,4766,Korea Telecom,385,0.10
58.239.203.25,39954,TRUE,ICN,KR,Asia Pacific,Seoul,9318,SK Broadband Co Ltd,363,0.10
203.175.47.46,39920,TRUE,ICN,KR,Asia Pacific,Seoul,17573,SK Broadband Co Ltd,406,0.04
182.217.172.166,39892,TRUE,ICN,KR,Asia Pacific,Seoul,17858,LG POWERCOMM,734,0.03
